product_url,product_id,product_title,product_rating,nbr_reviews,current_price,old_price,discount_percentage
https://www.etsy.com/fr/listing/4306198508/sac-fourre-tout-personnalise-cadeau-de,4306198508,"Sac fourre-tout personnalisé, cadeau de demoiselle d'honneur, sac fourre-tout en toile brodée, fourre-tout texte personnalisé, cadeau EVJF, sac de plage, sac fourre-tout prénom, cadeau pour elle",4.7861,2000,1.04,1.89,45.0
https://www.etsy.com/fr/listing/4360248759/sac-fourre-tout-personnalise-en-toile,4360248759,Sac fourre-tout personnalisé en toile brodée : sac à main organiseur multi-poches,4.8,25,14.86,49.53,70.0
https://www.etsy.com/fr/listing/4330505869/sac-fourre-tout-personnalise-o-sac-en,4330505869,Sac fourre-tout personnalisé | Sac en toile brodé | fourre-tout à texte personnalisé | en toile pour les mariages | de demoiselle d'honneur | Cadeaux pour elle,4.8427,104,7.37,17.54,58.0
https://www.etsy.com/fr/listing/4304272673/sac-fourre-tout-en-toile-personnalise,4304272673,"Sac fourre-tout en toile personnalisé, sac de plage avec nom personnalisé, cadeaux de demoiselle d'honneur, sacs de demoiselle d'honneur, sac cadeaux EVJF, sacs de voyage filles",4.8201,3200,5.19,8.66,40.0
https://www.etsy.com/fr/listing/4301824291/sac-cadeau-personnalise-de-demoiselle,4301824291,"Sac-cadeau personnalisé de demoiselle d'honneur avec breloque,sac cadeau personnalisé en toile de jute,sac fourre-tout de plage,sac de soirée bachelorette,cadeau proposition de demoiselle d'honneur,sac de plage",4.8708,10800,3.25,6.49,50.0
https://www.etsy.com/fr/listing/1786601801/sacs-fourre-tout-de-demoiselle-dhonneur,1786601801,"Sacs fourre-tout de demoiselle d'honneur avec broderie personnalisée, sacs en toile pour cadeaux de mariage, franges bohèmes et sacs de plage pour mariées, cadeau voyage entre filles",4.9058,12400,18.81,26.87,30.0
https://www.etsy.com/fr/listing/4340955344/sac-fourre-tout-personnalise-sac-fourre,4340955344,"Sac fourre-tout personnalisé, sac fourre-tout cadeaux de demoiselle d'honneur, sac fourre-tout en toile brodée avec initiales, cadeaux pour petite amie, cadeau de demoiselle d'honneur, cadeaux de célibataire",4.9578,166,6.9,15.32,55.0
https://www.etsy.com/fr/listing/4344146109/sac-de-plage-personnalise-pour-voyage-de,4344146109,Sac de plage personnalisé pour voyage de filles/sac fourre-tout de plage de demoiselle d'honneur/sacs de proposition de demoiselle d'honneur/sac hobo d'été/cadeaux de voyage EVJF pour elle,4.7559,9300,3.25,10.81,70.0
https://www.etsy.com/fr/listing/4332068762/sac-cabas-personnalise-brode-cadeau-de,4332068762,"Sac cabas personnalisé brodé - cadeau de demoiselle d'honneur, sac de voyage, sac de plage, cadeau pour elle, cabas en toile personnalisé avec nom, cabas EVJF",4.9078,1100,7.15,17.01,58.0
https://www.etsy.com/fr/listing/4323173906/sac-fourre-tout-en-toile-personnalise,4323173906,Sac fourre-tout en toile personnalisé - Grossiste en gros avec logo personnalisé - Cadeau en gros pour un salon - Produit promotionnel pour événement professionnel - Impression du logo de la marque,4.9505,1400,2.26,3.24,30.0
https://www.etsy.com/fr/listing/1733073172/cabas-brode-personnalise-cabas-en-toile,1733073172,"Cabas brodé personnalisé, Cabas en toile personnalisé, Cabas brodé preppy, Cartable, Cadeaux pour elle, Cadeau pour meilleure amie",4.768,1600,7.88,12.12,35.0
https://www.etsy.com/fr/listing/4359728280/sac-fourre-tout-personnalise-en,4359728280,Sac fourre-tout personnalisé en similicuir - Sac cabas personnalisé avec initiales brodées,4.8713,342,21.0,28.0,25.0
https://www.etsy.com/fr/listing/1556325864/chaine-personnalisee-personnaliseeosac,1556325864,Chaîne personnalisée personnalisée|sac fourre-tout en toile|sac à bandoulière|sac à main personnalisé pour femme|cadeau d'anniversaire pour elle | sac de vacances à la plage | sac à fermeture éclair,4.7603,6600,13.84,55.35,75.0
https://www.etsy.com/fr/listing/1875698104/sac-fourre-tout-personnalise-brode-sac,1875698104,"Sac fourre-tout personnalisé brodé, sac fourre-tout en toile monogramme, cadeau pour elle, cadeau pour maman, cadeau de demoiselle d'honneur, cadeau de la mariée, sac de voyage, cadeaux pour professeur",4.7996,2200,7.44,13.52,45.0
https://www.etsy.com/fr/listing/4312766503/sac-fourre-tout-personnalise-cadeaux-de,4312766503,"Sac fourre-tout personnalisé, Cadeaux de demoiselle d'honneur, Sac fourre-tout en toile brodée avec initiales, Shower nuptiale, Cadeaux personnalisés, Cadeaux pour enterrement de vie de jeune fille",4.7603,6600,1.07,4.28,75.0
https://www.etsy.com/fr/listing/4403852031/sac-fourre-tout-de-noel-en-velours,4403852031,"Sac fourre-tout de Noël en velours côtelé avec nom personnalisé, sac en velours côtelé personnalisé pour elle, cadeau d'hiver douillet, cadeau d'un ami, sac à bandoulière de tous les jours",4.8397,1000,8.5,15.46,45.0
https://www.etsy.com/fr/listing/912447887/sacs-fourre-tout-retro-avec-texte,912447887,"Sacs fourre-tout rétro avec texte personnalisé, beaucoup de couleurs disponibles - Créez votre propre fourre-tout",4.9558,5300,13.73,17.16,20.0
