product_title,product_url,product_url_full,product_id,product_txt,product_options,var_current_price,var_old_price,var_discount_percentage,currency,product_rating,txt_reviews,nbr_reviews,listed_date,product_description,variant_id_1,variant_label_1,variant_id_2,variant_label_2,product_variant_url
"Sac fourre-tout en toile brodée, sac de plage personnalisé avec initiales",https://www.etsy.com/listing/1852832959/,https://www.etsy.com/listing/1852832959/sac-fourre-tout-en-toile-brodee-sac-de,1852832959,sac-fourre-tout-en-toile-brodee-sac-de,"[{'name': 'variation_0', 'options': [{'id': '5031615986', 'label': 'Noir'}, {'id': '5007392737', 'label': 'Bleu'}, {'id': '5007392745', 'label': 'Marron'}, {'id': '5007392751', 'label': 'Vert'}, {'id': '5031616034', 'label': 'Rouge'}]}, {'name': 'variation_1', 'options': [{'id': '5031615988', 'label': 'White (12,45 €)'}, {'id': '5031615992', 'label': 'Gray (12,45 €)'}, {'id': '5031615996', 'label': 'Brown (12,45 €)'}, {'id': '5007392715', 'label': 'Red (12,45 €)'}, {'id': '5031615998', 'label': 'BLue (12,45 €)'}, {'id': '5007392719', 'label': 'Black (12,45 €)'}, {'id': '5007392721', 'label': 'Chocolate (12,45 €)'}, {'id': '5007392727', 'label': 'Purple (12,45 €)'}, {'id': '5007392731', 'label': 'Rose (12,45 €)'}, {'id': '5031616004', 'label': 'Gold (12,45 €)'}, {'id': '5031616006', 'label': 'Green (12,45 €)'}, {'id': '5031616008', 'label': 'Pink (12,45 €)'}, {'id': '5031616012', 'label': 'NO embroidery (6,92 €)'}]}]",12.45,31.14,60.01926782273603,EUR,4.8,Avis sur cet article (59),59,,"Un sac à main d&#39;inspiration vintage, fait juste pour elle, par vous.
Personnalisez ce sac en toile brodée avec votre propre texte, ce qui en fera un cadeau sincère qu&#39;elle utilisera réellement. La forme classique du cabas bateau et le design rétro apportent un charme intemporel, tandis que la broderie à la main ajoute de l&#39;élégance et du soin.

Qu&#39;elle aille à l&#39;école, à la plage ou pour un week-end nuptiale, ce sac s&#39;intègre parfaitement dans la vie quotidienne. Un cadeau attentionné pour les demoiselles d&#39;honneur, les enseignants, les étudiants ou toute personne qui mérite quelque chose de pratique et de personnel.

📌 Couleurs : marron, vert, bleu, rouge, noir
Taille : 15,4 pouces de long × 6,3 pouces de large × 11 pouces de haut
Matériau : toile résistante
Artisanat : broderie à la main
Entretien : nettoyage à sec uniquement. Ne pas laver à l&#39;eau.

Parfait pour :
• des cadeaux de demoiselle d&#39;honneur
• Appréciation de l&#39;enseignant
• L&#39;essentiel pour la rentrée
• des cadeaux d&#39;anniversaire personnalisés
• Un sac fourre-tout pour les courses, le travail ou les voyages",5031615986,Noir,5031615988,"White (12,45 €)",https://www.etsy.com/listing/1852832959/?variation0=5031615986&variation1=5031615988
"Sac fourre-tout en toile brodée, sac de plage personnalisé avec initiales",https://www.etsy.com/listing/1852832959/,https://www.etsy.com/listing/1852832959/sac-fourre-tout-en-toile-brodee-sac-de,1852832959,sac-fourre-tout-en-toile-brodee-sac-de,"[{'name': 'variation_0', 'options': [{'id': '5031615986', 'label': 'Noir'}, {'id': '5007392737', 'label': 'Bleu'}, {'id': '5007392745', 'label': 'Marron'}, {'id': '5007392751', 'label': 'Vert'}, {'id': '5031616034', 'label': 'Rouge'}]}, {'name': 'variation_1', 'options': [{'id': '5031615988', 'label': 'White (12,45 €)'}, {'id': '5031615992', 'label': 'Gray (12,45 €)'}, {'id': '5031615996', 'label': 'Brown (12,45 €)'}, {'id': '5007392715', 'label': 'Red (12,45 €)'}, {'id': '5031615998', 'label': 'BLue (12,45 €)'}, {'id': '5007392719', 'label': 'Black (12,45 €)'}, {'id': '5007392721', 'label': 'Chocolate (12,45 €)'}, {'id': '5007392727', 'label': 'Purple (12,45 €)'}, {'id': '5007392731', 'label': 'Rose (12,45 €)'}, {'id': '5031616004', 'label': 'Gold (12,45 €)'}, {'id': '5031616006', 'label': 'Green (12,45 €)'}, {'id': '5031616008', 'label': 'Pink (12,45 €)'}, {'id': '5031616012', 'label': 'NO embroidery (6,92 €)'}]}]",12.45,31.14,60.01926782273603,EUR,4.8,Avis sur cet article (59),59,,"Un sac à main d&#39;inspiration vintage, fait juste pour elle, par vous.
Personnalisez ce sac en toile brodée avec votre propre texte, ce qui en fera un cadeau sincère qu&#39;elle utilisera réellement. La forme classique du cabas bateau et le design rétro apportent un charme intemporel, tandis que la broderie à la main ajoute de l&#39;élégance et du soin.

Qu&#39;elle aille à l&#39;école, à la plage ou pour un week-end nuptiale, ce sac s&#39;intègre parfaitement dans la vie quotidienne. Un cadeau attentionné pour les demoiselles d&#39;honneur, les enseignants, les étudiants ou toute personne qui mérite quelque chose de pratique et de personnel.

📌 Couleurs : marron, vert, bleu, rouge, noir
Taille : 15,4 pouces de long × 6,3 pouces de large × 11 pouces de haut
Matériau : toile résistante
Artisanat : broderie à la main
Entretien : nettoyage à sec uniquement. Ne pas laver à l&#39;eau.

Parfait pour :
• des cadeaux de demoiselle d&#39;honneur
• Appréciation de l&#39;enseignant
• L&#39;essentiel pour la rentrée
• des cadeaux d&#39;anniversaire personnalisés
• Un sac fourre-tout pour les courses, le travail ou les voyages",5031615986,Noir,5031615992,"Gray (12,45 €)",https://www.etsy.com/listing/1852832959/?variation0=5031615986&variation1=5031615992
"Sac fourre-tout en toile brodée, sac de plage personnalisé avec initiales",https://www.etsy.com/listing/1852832959/,https://www.etsy.com/listing/1852832959/sac-fourre-tout-en-toile-brodee-sac-de,1852832959,sac-fourre-tout-en-toile-brodee-sac-de,"[{'name': 'variation_0', 'options': [{'id': '5031615986', 'label': 'Noir'}, {'id': '5007392737', 'label': 'Bleu'}, {'id': '5007392745', 'label': 'Marron'}, {'id': '5007392751', 'label': 'Vert'}, {'id': '5031616034', 'label': 'Rouge'}]}, {'name': 'variation_1', 'options': [{'id': '5031615988', 'label': 'White (12,45 €)'}, {'id': '5031615992', 'label': 'Gray (12,45 €)'}, {'id': '5031615996', 'label': 'Brown (12,45 €)'}, {'id': '5007392715', 'label': 'Red (12,45 €)'}, {'id': '5031615998', 'label': 'BLue (12,45 €)'}, {'id': '5007392719', 'label': 'Black (12,45 €)'}, {'id': '5007392721', 'label': 'Chocolate (12,45 €)'}, {'id': '5007392727', 'label': 'Purple (12,45 €)'}, {'id': '5007392731', 'label': 'Rose (12,45 €)'}, {'id': '5031616004', 'label': 'Gold (12,45 €)'}, {'id': '5031616006', 'label': 'Green (12,45 €)'}, {'id': '5031616008', 'label': 'Pink (12,45 €)'}, {'id': '5031616012', 'label': 'NO embroidery (6,92 €)'}]}]",12.45,31.14,60.01926782273603,EUR,4.8,Avis sur cet article (59),59,,"Un sac à main d&#39;inspiration vintage, fait juste pour elle, par vous.
Personnalisez ce sac en toile brodée avec votre propre texte, ce qui en fera un cadeau sincère qu&#39;elle utilisera réellement. La forme classique du cabas bateau et le design rétro apportent un charme intemporel, tandis que la broderie à la main ajoute de l&#39;élégance et du soin.

Qu&#39;elle aille à l&#39;école, à la plage ou pour un week-end nuptiale, ce sac s&#39;intègre parfaitement dans la vie quotidienne. Un cadeau attentionné pour les demoiselles d&#39;honneur, les enseignants, les étudiants ou toute personne qui mérite quelque chose de pratique et de personnel.

📌 Couleurs : marron, vert, bleu, rouge, noir
Taille : 15,4 pouces de long × 6,3 pouces de large × 11 pouces de haut
Matériau : toile résistante
Artisanat : broderie à la main
Entretien : nettoyage à sec uniquement. Ne pas laver à l&#39;eau.

Parfait pour :
• des cadeaux de demoiselle d&#39;honneur
• Appréciation de l&#39;enseignant
• L&#39;essentiel pour la rentrée
• des cadeaux d&#39;anniversaire personnalisés
• Un sac fourre-tout pour les courses, le travail ou les voyages",5031615986,Noir,5031615996,"Brown (12,45 €)",https://www.etsy.com/listing/1852832959/?variation0=5031615986&variation1=5031615996
"Sac fourre-tout en toile brodée, sac de plage personnalisé avec initiales",https://www.etsy.com/listing/1852832959/,https://www.etsy.com/listing/1852832959/sac-fourre-tout-en-toile-brodee-sac-de,1852832959,sac-fourre-tout-en-toile-brodee-sac-de,"[{'name': 'variation_0', 'options': [{'id': '5031615986', 'label': 'Noir'}, {'id': '5007392737', 'label': 'Bleu'}, {'id': '5007392745', 'label': 'Marron'}, {'id': '5007392751', 'label': 'Vert'}, {'id': '5031616034', 'label': 'Rouge'}]}, {'name': 'variation_1', 'options': [{'id': '5031615988', 'label': 'White (12,45 €)'}, {'id': '5031615992', 'label': 'Gray (12,45 €)'}, {'id': '5031615996', 'label': 'Brown (12,45 €)'}, {'id': '5007392715', 'label': 'Red (12,45 €)'}, {'id': '5031615998', 'label': 'BLue (12,45 €)'}, {'id': '5007392719', 'label': 'Black (12,45 €)'}, {'id': '5007392721', 'label': 'Chocolate (12,45 €)'}, {'id': '5007392727', 'label': 'Purple (12,45 €)'}, {'id': '5007392731', 'label': 'Rose (12,45 €)'}, {'id': '5031616004', 'label': 'Gold (12,45 €)'}, {'id': '5031616006', 'label': 'Green (12,45 €)'}, {'id': '5031616008', 'label': 'Pink (12,45 €)'}, {'id': '5031616012', 'label': 'NO embroidery (6,92 €)'}]}]",12.45,31.14,60.01926782273603,EUR,4.8,Avis sur cet article (59),59,,"Un sac à main d&#39;inspiration vintage, fait juste pour elle, par vous.
Personnalisez ce sac en toile brodée avec votre propre texte, ce qui en fera un cadeau sincère qu&#39;elle utilisera réellement. La forme classique du cabas bateau et le design rétro apportent un charme intemporel, tandis que la broderie à la main ajoute de l&#39;élégance et du soin.

Qu&#39;elle aille à l&#39;école, à la plage ou pour un week-end nuptiale, ce sac s&#39;intègre parfaitement dans la vie quotidienne. Un cadeau attentionné pour les demoiselles d&#39;honneur, les enseignants, les étudiants ou toute personne qui mérite quelque chose de pratique et de personnel.

📌 Couleurs : marron, vert, bleu, rouge, noir
Taille : 15,4 pouces de long × 6,3 pouces de large × 11 pouces de haut
Matériau : toile résistante
Artisanat : broderie à la main
Entretien : nettoyage à sec uniquement. Ne pas laver à l&#39;eau.

Parfait pour :
• des cadeaux de demoiselle d&#39;honneur
• Appréciation de l&#39;enseignant
• L&#39;essentiel pour la rentrée
• des cadeaux d&#39;anniversaire personnalisés
• Un sac fourre-tout pour les courses, le travail ou les voyages",5031615986,Noir,5007392715,"Red (12,45 €)",https://www.etsy.com/listing/1852832959/?variation0=5031615986&variation1=5007392715
"Sac fourre-tout en toile brodée, sac de plage personnalisé avec initiales",https://www.etsy.com/listing/1852832959/,https://www.etsy.com/listing/1852832959/sac-fourre-tout-en-toile-brodee-sac-de,1852832959,sac-fourre-tout-en-toile-brodee-sac-de,"[{'name': 'variation_0', 'options': [{'id': '5031615986', 'label': 'Noir'}, {'id': '5007392737', 'label': 'Bleu'}, {'id': '5007392745', 'label': 'Marron'}, {'id': '5007392751', 'label': 'Vert'}, {'id': '5031616034', 'label': 'Rouge'}]}, {'name': 'variation_1', 'options': [{'id': '5031615988', 'label': 'White (12,45 €)'}, {'id': '5031615992', 'label': 'Gray (12,45 €)'}, {'id': '5031615996', 'label': 'Brown (12,45 €)'}, {'id': '5007392715', 'label': 'Red (12,45 €)'}, {'id': '5031615998', 'label': 'BLue (12,45 €)'}, {'id': '5007392719', 'label': 'Black (12,45 €)'}, {'id': '5007392721', 'label': 'Chocolate (12,45 €)'}, {'id': '5007392727', 'label': 'Purple (12,45 €)'}, {'id': '5007392731', 'label': 'Rose (12,45 €)'}, {'id': '5031616004', 'label': 'Gold (12,45 €)'}, {'id': '5031616006', 'label': 'Green (12,45 €)'}, {'id': '5031616008', 'label': 'Pink (12,45 €)'}, {'id': '5031616012', 'label': 'NO embroidery (6,92 €)'}]}]",12.45,31.14,60.01926782273603,EUR,4.8,Avis sur cet article (59),59,,"Un sac à main d&#39;inspiration vintage, fait juste pour elle, par vous.
Personnalisez ce sac en toile brodée avec votre propre texte, ce qui en fera un cadeau sincère qu&#39;elle utilisera réellement. La forme classique du cabas bateau et le design rétro apportent un charme intemporel, tandis que la broderie à la main ajoute de l&#39;élégance et du soin.

Qu&#39;elle aille à l&#39;école, à la plage ou pour un week-end nuptiale, ce sac s&#39;intègre parfaitement dans la vie quotidienne. Un cadeau attentionné pour les demoiselles d&#39;honneur, les enseignants, les étudiants ou toute personne qui mérite quelque chose de pratique et de personnel.

📌 Couleurs : marron, vert, bleu, rouge, noir
Taille : 15,4 pouces de long × 6,3 pouces de large × 11 pouces de haut
Matériau : toile résistante
Artisanat : broderie à la main
Entretien : nettoyage à sec uniquement. Ne pas laver à l&#39;eau.

Parfait pour :
• des cadeaux de demoiselle d&#39;honneur
• Appréciation de l&#39;enseignant
• L&#39;essentiel pour la rentrée
• des cadeaux d&#39;anniversaire personnalisés
• Un sac fourre-tout pour les courses, le travail ou les voyages",5031615986,Noir,5031615998,"BLue (12,45 €)",https://www.etsy.com/listing/1852832959/?variation0=5031615986&variation1=5031615998
"Sac fourre-tout en toile brodée, sac de plage personnalisé avec initiales",https://www.etsy.com/listing/1852832959/,https://www.etsy.com/listing/1852832959/sac-fourre-tout-en-toile-brodee-sac-de,1852832959,sac-fourre-tout-en-toile-brodee-sac-de,"[{'name': 'variation_0', 'options': [{'id': '5031615986', 'label': 'Noir'}, {'id': '5007392737', 'label': 'Bleu'}, {'id': '5007392745', 'label': 'Marron'}, {'id': '5007392751', 'label': 'Vert'}, {'id': '5031616034', 'label': 'Rouge'}]}, {'name': 'variation_1', 'options': [{'id': '5031615988', 'label': 'White (12,45 €)'}, {'id': '5031615992', 'label': 'Gray (12,45 €)'}, {'id': '5031615996', 'label': 'Brown (12,45 €)'}, {'id': '5007392715', 'label': 'Red (12,45 €)'}, {'id': '5031615998', 'label': 'BLue (12,45 €)'}, {'id': '5007392719', 'label': 'Black (12,45 €)'}, {'id': '5007392721', 'label': 'Chocolate (12,45 €)'}, {'id': '5007392727', 'label': 'Purple (12,45 €)'}, {'id': '5007392731', 'label': 'Rose (12,45 €)'}, {'id': '5031616004', 'label': 'Gold (12,45 €)'}, {'id': '5031616006', 'label': 'Green (12,45 €)'}, {'id': '5031616008', 'label': 'Pink (12,45 €)'}, {'id': '5031616012', 'label': 'NO embroidery (6,92 €)'}]}]",12.45,31.14,60.01926782273603,EUR,4.8,Avis sur cet article (59),59,,"Un sac à main d&#39;inspiration vintage, fait juste pour elle, par vous.
Personnalisez ce sac en toile brodée avec votre propre texte, ce qui en fera un cadeau sincère qu&#39;elle utilisera réellement. La forme classique du cabas bateau et le design rétro apportent un charme intemporel, tandis que la broderie à la main ajoute de l&#39;élégance et du soin.

Qu&#39;elle aille à l&#39;école, à la plage ou pour un week-end nuptiale, ce sac s&#39;intègre parfaitement dans la vie quotidienne. Un cadeau attentionné pour les demoiselles d&#39;honneur, les enseignants, les étudiants ou toute personne qui mérite quelque chose de pratique et de personnel.

📌 Couleurs : marron, vert, bleu, rouge, noir
Taille : 15,4 pouces de long × 6,3 pouces de large × 11 pouces de haut
Matériau : toile résistante
Artisanat : broderie à la main
Entretien : nettoyage à sec uniquement. Ne pas laver à l&#39;eau.

Parfait pour :
• des cadeaux de demoiselle d&#39;honneur
• Appréciation de l&#39;enseignant
• L&#39;essentiel pour la rentrée
• des cadeaux d&#39;anniversaire personnalisés
• Un sac fourre-tout pour les courses, le travail ou les voyages",5031615986,Noir,5007392719,"Black (12,45 €)",https://www.etsy.com/listing/1852832959/?variation0=5031615986&variation1=5007392719
"Sac fourre-tout en toile brodée, sac de plage personnalisé avec initiales",https://www.etsy.com/listing/1852832959/,https://www.etsy.com/listing/1852832959/sac-fourre-tout-en-toile-brodee-sac-de,1852832959,sac-fourre-tout-en-toile-brodee-sac-de,"[{'name': 'variation_0', 'options': [{'id': '5031615986', 'label': 'Noir'}, {'id': '5007392737', 'label': 'Bleu'}, {'id': '5007392745', 'label': 'Marron'}, {'id': '5007392751', 'label': 'Vert'}, {'id': '5031616034', 'label': 'Rouge'}]}, {'name': 'variation_1', 'options': [{'id': '5031615988', 'label': 'White (12,45 €)'}, {'id': '5031615992', 'label': 'Gray (12,45 €)'}, {'id': '5031615996', 'label': 'Brown (12,45 €)'}, {'id': '5007392715', 'label': 'Red (12,45 €)'}, {'id': '5031615998', 'label': 'BLue (12,45 €)'}, {'id': '5007392719', 'label': 'Black (12,45 €)'}, {'id': '5007392721', 'label': 'Chocolate (12,45 €)'}, {'id': '5007392727', 'label': 'Purple (12,45 €)'}, {'id': '5007392731', 'label': 'Rose (12,45 €)'}, {'id': '5031616004', 'label': 'Gold (12,45 €)'}, {'id': '5031616006', 'label': 'Green (12,45 €)'}, {'id': '5031616008', 'label': 'Pink (12,45 €)'}, {'id': '5031616012', 'label': 'NO embroidery (6,92 €)'}]}]",12.45,31.14,60.01926782273603,EUR,4.8,Avis sur cet article (59),59,,"Un sac à main d&#39;inspiration vintage, fait juste pour elle, par vous.
Personnalisez ce sac en toile brodée avec votre propre texte, ce qui en fera un cadeau sincère qu&#39;elle utilisera réellement. La forme classique du cabas bateau et le design rétro apportent un charme intemporel, tandis que la broderie à la main ajoute de l&#39;élégance et du soin.

Qu&#39;elle aille à l&#39;école, à la plage ou pour un week-end nuptiale, ce sac s&#39;intègre parfaitement dans la vie quotidienne. Un cadeau attentionné pour les demoiselles d&#39;honneur, les enseignants, les étudiants ou toute personne qui mérite quelque chose de pratique et de personnel.

📌 Couleurs : marron, vert, bleu, rouge, noir
Taille : 15,4 pouces de long × 6,3 pouces de large × 11 pouces de haut
Matériau : toile résistante
Artisanat : broderie à la main
Entretien : nettoyage à sec uniquement. Ne pas laver à l&#39;eau.

Parfait pour :
• des cadeaux de demoiselle d&#39;honneur
• Appréciation de l&#39;enseignant
• L&#39;essentiel pour la rentrée
• des cadeaux d&#39;anniversaire personnalisés
• Un sac fourre-tout pour les courses, le travail ou les voyages",5031615986,Noir,5007392721,"Chocolate (12,45 €)",https://www.etsy.com/listing/1852832959/?variation0=5031615986&variation1=5007392721
"Sac fourre-tout en toile brodée, sac de plage personnalisé avec initiales",https://www.etsy.com/listing/1852832959/,https://www.etsy.com/listing/1852832959/sac-fourre-tout-en-toile-brodee-sac-de,1852832959,sac-fourre-tout-en-toile-brodee-sac-de,"[{'name': 'variation_0', 'options': [{'id': '5031615986', 'label': 'Noir'}, {'id': '5007392737', 'label': 'Bleu'}, {'id': '5007392745', 'label': 'Marron'}, {'id': '5007392751', 'label': 'Vert'}, {'id': '5031616034', 'label': 'Rouge'}]}, {'name': 'variation_1', 'options': [{'id': '5031615988', 'label': 'White (12,45 €)'}, {'id': '5031615992', 'label': 'Gray (12,45 €)'}, {'id': '5031615996', 'label': 'Brown (12,45 €)'}, {'id': '5007392715', 'label': 'Red (12,45 €)'}, {'id': '5031615998', 'label': 'BLue (12,45 €)'}, {'id': '5007392719', 'label': 'Black (12,45 €)'}, {'id': '5007392721', 'label': 'Chocolate (12,45 €)'}, {'id': '5007392727', 'label': 'Purple (12,45 €)'}, {'id': '5007392731', 'label': 'Rose (12,45 €)'}, {'id': '5031616004', 'label': 'Gold (12,45 €)'}, {'id': '5031616006', 'label': 'Green (12,45 €)'}, {'id': '5031616008', 'label': 'Pink (12,45 €)'}, {'id': '5031616012', 'label': 'NO embroidery (6,92 €)'}]}]",12.45,31.14,60.01926782273603,EUR,4.8,Avis sur cet article (59),59,,"Un sac à main d&#39;inspiration vintage, fait juste pour elle, par vous.
Personnalisez ce sac en toile brodée avec votre propre texte, ce qui en fera un cadeau sincère qu&#39;elle utilisera réellement. La forme classique du cabas bateau et le design rétro apportent un charme intemporel, tandis que la broderie à la main ajoute de l&#39;élégance et du soin.

Qu&#39;elle aille à l&#39;école, à la plage ou pour un week-end nuptiale, ce sac s&#39;intègre parfaitement dans la vie quotidienne. Un cadeau attentionné pour les demoiselles d&#39;honneur, les enseignants, les étudiants ou toute personne qui mérite quelque chose de pratique et de personnel.

📌 Couleurs : marron, vert, bleu, rouge, noir
Taille : 15,4 pouces de long × 6,3 pouces de large × 11 pouces de haut
Matériau : toile résistante
Artisanat : broderie à la main
Entretien : nettoyage à sec uniquement. Ne pas laver à l&#39;eau.

Parfait pour :
• des cadeaux de demoiselle d&#39;honneur
• Appréciation de l&#39;enseignant
• L&#39;essentiel pour la rentrée
• des cadeaux d&#39;anniversaire personnalisés
• Un sac fourre-tout pour les courses, le travail ou les voyages",5031615986,Noir,5007392727,"Purple (12,45 €)",https://www.etsy.com/listing/1852832959/?variation0=5031615986&variation1=5007392727
"Sac fourre-tout en toile brodée, sac de plage personnalisé avec initiales",https://www.etsy.com/listing/1852832959/,https://www.etsy.com/listing/1852832959/sac-fourre-tout-en-toile-brodee-sac-de,1852832959,sac-fourre-tout-en-toile-brodee-sac-de,"[{'name': 'variation_0', 'options': [{'id': '5031615986', 'label': 'Noir'}, {'id': '5007392737', 'label': 'Bleu'}, {'id': '5007392745', 'label': 'Marron'}, {'id': '5007392751', 'label': 'Vert'}, {'id': '5031616034', 'label': 'Rouge'}]}, {'name': 'variation_1', 'options': [{'id': '5031615988', 'label': 'White (12,45 €)'}, {'id': '5031615992', 'label': 'Gray (12,45 €)'}, {'id': '5031615996', 'label': 'Brown (12,45 €)'}, {'id': '5007392715', 'label': 'Red (12,45 €)'}, {'id': '5031615998', 'label': 'BLue (12,45 €)'}, {'id': '5007392719', 'label': 'Black (12,45 €)'}, {'id': '5007392721', 'label': 'Chocolate (12,45 €)'}, {'id': '5007392727', 'label': 'Purple (12,45 €)'}, {'id': '5007392731', 'label': 'Rose (12,45 €)'}, {'id': '5031616004', 'label': 'Gold (12,45 €)'}, {'id': '5031616006', 'label': 'Green (12,45 €)'}, {'id': '5031616008', 'label': 'Pink (12,45 €)'}, {'id': '5031616012', 'label': 'NO embroidery (6,92 €)'}]}]",12.45,31.14,60.01926782273603,EUR,4.8,Avis sur cet article (59),59,,"Un sac à main d&#39;inspiration vintage, fait juste pour elle, par vous.
Personnalisez ce sac en toile brodée avec votre propre texte, ce qui en fera un cadeau sincère qu&#39;elle utilisera réellement. La forme classique du cabas bateau et le design rétro apportent un charme intemporel, tandis que la broderie à la main ajoute de l&#39;élégance et du soin.

Qu&#39;elle aille à l&#39;école, à la plage ou pour un week-end nuptiale, ce sac s&#39;intègre parfaitement dans la vie quotidienne. Un cadeau attentionné pour les demoiselles d&#39;honneur, les enseignants, les étudiants ou toute personne qui mérite quelque chose de pratique et de personnel.

📌 Couleurs : marron, vert, bleu, rouge, noir
Taille : 15,4 pouces de long × 6,3 pouces de large × 11 pouces de haut
Matériau : toile résistante
Artisanat : broderie à la main
Entretien : nettoyage à sec uniquement. Ne pas laver à l&#39;eau.

Parfait pour :
• des cadeaux de demoiselle d&#39;honneur
• Appréciation de l&#39;enseignant
• L&#39;essentiel pour la rentrée
• des cadeaux d&#39;anniversaire personnalisés
• Un sac fourre-tout pour les courses, le travail ou les voyages",5031615986,Noir,5007392731,"Rose (12,45 €)",https://www.etsy.com/listing/1852832959/?variation0=5031615986&variation1=5007392731
"Sac fourre-tout en toile brodée, sac de plage personnalisé avec initiales",https://www.etsy.com/listing/1852832959/,https://www.etsy.com/listing/1852832959/sac-fourre-tout-en-toile-brodee-sac-de,1852832959,sac-fourre-tout-en-toile-brodee-sac-de,"[{'name': 'variation_0', 'options': [{'id': '5031615986', 'label': 'Noir'}, {'id': '5007392737', 'label': 'Bleu'}, {'id': '5007392745', 'label': 'Marron'}, {'id': '5007392751', 'label': 'Vert'}, {'id': '5031616034', 'label': 'Rouge'}]}, {'name': 'variation_1', 'options': [{'id': '5031615988', 'label': 'White (12,45 €)'}, {'id': '5031615992', 'label': 'Gray (12,45 €)'}, {'id': '5031615996', 'label': 'Brown (12,45 €)'}, {'id': '5007392715', 'label': 'Red (12,45 €)'}, {'id': '5031615998', 'label': 'BLue (12,45 €)'}, {'id': '5007392719', 'label': 'Black (12,45 €)'}, {'id': '5007392721', 'label': 'Chocolate (12,45 €)'}, {'id': '5007392727', 'label': 'Purple (12,45 €)'}, {'id': '5007392731', 'label': 'Rose (12,45 €)'}, {'id': '5031616004', 'label': 'Gold (12,45 €)'}, {'id': '5031616006', 'label': 'Green (12,45 €)'}, {'id': '5031616008', 'label': 'Pink (12,45 €)'}, {'id': '5031616012', 'label': 'NO embroidery (6,92 €)'}]}]",12.45,31.14,60.01926782273603,EUR,4.8,Avis sur cet article (59),59,,"Un sac à main d&#39;inspiration vintage, fait juste pour elle, par vous.
Personnalisez ce sac en toile brodée avec votre propre texte, ce qui en fera un cadeau sincère qu&#39;elle utilisera réellement. La forme classique du cabas bateau et le design rétro apportent un charme intemporel, tandis que la broderie à la main ajoute de l&#39;élégance et du soin.

Qu&#39;elle aille à l&#39;école, à la plage ou pour un week-end nuptiale, ce sac s&#39;intègre parfaitement dans la vie quotidienne. Un cadeau attentionné pour les demoiselles d&#39;honneur, les enseignants, les étudiants ou toute personne qui mérite quelque chose de pratique et de personnel.

📌 Couleurs : marron, vert, bleu, rouge, noir
Taille : 15,4 pouces de long × 6,3 pouces de large × 11 pouces de haut
Matériau : toile résistante
Artisanat : broderie à la main
Entretien : nettoyage à sec uniquement. Ne pas laver à l&#39;eau.

Parfait pour :
• des cadeaux de demoiselle d&#39;honneur
• Appréciation de l&#39;enseignant
• L&#39;essentiel pour la rentrée
• des cadeaux d&#39;anniversaire personnalisés
• Un sac fourre-tout pour les courses, le travail ou les voyages",5031615986,Noir,5031616004,"Gold (12,45 €)",https://www.etsy.com/listing/1852832959/?variation0=5031615986&variation1=5031616004
